URL,Product_id,BrandName,Category,Individual_category,category_by_Gender,Description,DiscountPrice (in Rs),OriginalPrice (in Rs),SizeOption,Ratings,Reviews,Discount %,Discount offer,Discount price
https://www.myntra.com/shirts/wrogn/wrogn-men-green-slim-fit-solid-casual-shirt/11361672/buy,11361672,WROGN,Topwear,shirts,Men,wrogn men green slim fit solid casual shirt,1049,2099,"39, 40, 42, 44, 46",4.1,858,50,1049,1050
https://www.myntra.com/kurtas/vishudh/vishudh-women-red--black-printed-a-line-kurta/1959689/buy,1959689,Vishudh,Indian Wear,kurtas,Women,vishudh women red  black printed a line kurta,755,2099,"S, M, L, XL, XXL",4,858,64,1343,756
https://www.myntra.com/kurta-sets/stylum/stylum-women-blue-printed-layered-pure-cotton-kurta-with-trousers--with-dupatta/14440572/buy,14440572,Stylum,Indian Wear,kurta-sets,Women,stylum women blue printed layered pure cotton kurta with trousers  with dupatta,864,2400,"S, M, L, XL, XXL",4.2,858,64,1536,864
https://www.myntra.com/kurta-sets/prakhya/prakhya-women-blue-panelled-kurta-with-sharara--with-dupatta/14514378/buy,14514378,Prakhya,Indian Wear,kurta-sets,Women,prakhya women blue panelled kurta with sharara  with dupatta,1691,3598,"M, L, XL, XXL, 3XL",4.2,858,53,1906,1691
https://www.myntra.com/kurtis/tissu/tissu-women-beige--red-floral-printed-straight-kurti/11759904/buy,11759904,Tissu,Indian Wear,kurtis,Women,tissu women beige  red floral printed straight kurti,548,899,"XS, S, M, L, XL, XXL, 3XL, 4XL, 5XL, 6XL, 7XL, 8XL",4.3,858,39,350,548
https://www.myntra.com/tshirts/roadster/roadster-women-pack-of-2-pure-cotton-typography-print-t-shirts/17384836/buy,17384836,Roadster,Western,tshirts,Women,roadster women pack of 2 pure cotton typography print t shirts,,1398,"XS, S, M, L, XL",4.3,858,50,699,699
https://www.myntra.com/dresses/vishudh/vishudh-women-navy-blue-printed-maxi-dress/8746069/buy,8746069,Vishudh,Western,dresses,Women,vishudh women navy blue printed maxi dress,,2699,"S, M, L, XL, XXL",4,858,60,1619,1080
https://www.myntra.com/tshirts/roadster/the-roadster-lifestyle-co-women-black-solid-round-neck-t-shirt/10778698/buy,10778698,Roadster,Western,tshirts,Women,the roadster lifestyle co women black solid round neck t shirt,,599,"XS, S, M, L, XL",4.3,858,55,329,270
https://www.myntra.com/tshirts/roadster/the-roadster-lifestyle-co-women-mustard-yellow-solid-polo-collar-pure-cotton-t-shirt/10969750/buy,10969750,Roadster,Western,tshirts,Women,the roadster lifestyle co women mustard yellow solid polo collar pure cotton t shirt,,899,"XS, S, M, L, XL",4.3,858,60,539,360
https://www.myntra.com/tshirts/roadster/the-roadster-lifestyle-co-women-olive-green--white-colourblocked-round-neck-pure-cotton-t-shirt/10970304/buy,10970304,Roadster,Western,tshirts,Women,the roadster lifestyle co women olive green  white colourblocked round neck pure cotton t shirt,,899,"XS, S, M, L, XL",4.1,858,60,539,360
https://www.myntra.com/tops/hm/hm-2-pack-vest-sustainable-pure-cotton-tops/10367061/buy,10367061,H&M,Western,tops,Women,hm 2 pack vest sustainable pure cotton tops,,799,"XXS, XS, S, M, L, XL",4.3,858,53,423,376
https://www.myntra.com/shorts/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-black-solid-rapid-dry-running-shorts/12212318/buy,12212318,HRX by Hrithik Roshan,Bottom Wear,shorts,Men,hrx by hrithik roshan men black solid rapid dry running shorts,639,1599,"28, 30, 32, 34, 36",4.4,857,60,959,640
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-men-navy-blue-red--grey-colourblocked-polo-collar-t-shirt/8325363/buy,8325363,Mast & Harbour,Topwear,tshirts,Men,mast  harbour men navy blue red  grey colourblocked polo collar t shirt,714,1299,"S, M, L, XL",4.3,857,45,584,714
https://www.myntra.com/sweaters/roadster/the-roadster-lifestyle-co-men-off-white-checked-knitted-patterned-pullover/15654416/buy,15654416,Roadster,Topwear,sweaters,Men,the roadster lifestyle co men off white checked knitted patterned pullover,999,1999,"S, M, L, XL",4.2,857,50,999,1000
https://www.myntra.com/tshirts/ether/ether-men-blue-solid-pique-polo-t-shirt-with-contrast-rib--collar/1462052/buy,1462052,ether,Topwear,tshirts,Men,ether men blue solid pique polo t shirt with contrast rib  collar,449,999,"S, M, L, XL, XXL",4.1,857,55,549,450
https://www.myntra.com/dresses/herenow/herenow-black-high-neck-bodycon-dress/12016078/buy,12016078,HERE&NOW,Plus Size,dresses,Women,herenow black high neck bodycon dress,599,1499,"XS, S, M, L, XL, XXL",4.3,857,60,899,600
https://www.myntra.com/shirts/invictus/invictus-white-slim-fit-formal-shirt/1271542/buy,1271542,INVICTUS,Topwear,shirts,Men,invictus white slim fit formal shirt,809,1799,"38, 39, 40, 42, 44",4.2,856,55,989,810
https://www.myntra.com/kurta-sets/anubhutee/anubhutee-women-black--off-white-printed-kurta-with-palazzos/10941758/buy,10941758,Anubhutee,Indian Wear,kurta-sets,Women,anubhutee women black  off white printed kurta with palazzos,989,2199,"S, M, L, XL, XXL",4.1,856,55,1209,990
https://www.myntra.com/trousers/highlander/highlander-men-grey-slim-fit-solid-chinos/3077245/buy,3077245,HIGHLANDER,Bottom Wear,trousers,Men,highlander men grey slim fit solid chinos,589,999,"30, 32, 34, 36",4,855,41,409,589
https://www.myntra.com/trousers/highlander/highlander-men-blue--grey-slim-fit-checked-regular-trousers/10004171/buy,10004171,HIGHLANDER,Bottom Wear,trousers,Men,highlander men blue  grey slim fit checked regular trousers,591,1599,"30, 32, 34, 36",4,855,63,1007,592
https://www.myntra.com/jeans/roadster/the-roadster-lifestyle-co-men-black-skinny-fit-mid-rise-clean-look-stretchable-jeans/8962359/buy,8962359,Roadster,Bottom Wear,jeans,Men,the roadster lifestyle co men black skinny fit mid rise clean look stretchable jeans,674,1499,"26, 28, 30, 32, 34, 36",3.9,855,55,824,675
https://www.myntra.com/shorts/highlander/highlander-men-navy-blue-striped-slim-fit-regular-shorts/10341661/buy,10341661,HIGHLANDER,Bottom Wear,shorts,Men,highlander men navy blue striped slim fit regular shorts,499,1249,"30, 32, 34, 36",4.2,855,60,749,500
https://www.myntra.com/shirts/roadster/roadster-men-white--black-geometric-printed-pure-cotton-sustainable-casual-shirt/11325776/buy,11325776,Roadster,Topwear,shirts,Men,roadster men white  black geometric printed pure cotton sustainable casual shirt,779,1299,"38, 40, 42, 44, 46, 48",4.2,855,40,519,779
https://www.myntra.com/kurta-sets/sangria/sangira-women-grey-printed-kurta-with-palazzo--dupatta/8350295/buy,8350295,Sangria,Indian Wear,kurta-sets,Women,sangira women grey printed kurta with palazzo  dupatta,2254,4099,"XS, S, M, L, XL, XXL, 3XL",4.4,855,45,1844,2254
https://www.myntra.com/leggings/go-colors/go-colors-women-gold-toned-solid-skinny-fit-shimmer-ankle-length-leggings/4891838/buy,4891838,Go Colors,Indian Wear,leggings,Women,go colors women gold toned solid skinny fit shimmer ankle length leggings,,699,"S, M, L, XL",4.5,855,59,412,287
https://www.myntra.com/kurtas/jaipur-kurti/jaipur-kurti-women-navy-blue--pink-quirky-print-straight-kurta/11053868/buy,11053868,Jaipur Kurti,Plus Size,kurtas,Women,jaipur kurti women navy blue  pink quirky print straight kurta,573,1399,"S, M, L, XL, XXL",3.8,855,59,825,574
https://www.myntra.com/socks/levis/levis-men-set-of-3-shoeliners/2075643/buy,2075643,Levis,Inner Wear &  Sleep Wear,socks,Men,levis men set of 3 shoeliners,317,489,Onesize,4.2,854,35,171,318
https://www.myntra.com/shirts/roadster/the-roadster-lifestyle-co-men-black--olive-green-tartan-checks-checked-cotton-casual-shirt/10944952/buy,10944952,Roadster,Topwear,shirts,Men,the roadster lifestyle co men black  olive green tartan checks checked cotton casual shirt,599,1499,"38, 40, 42, 44, 46, 48",4.4,854,60,899,600
https://www.myntra.com/sweatshirts/roadster/roadster-women-mustard-brown-fleece-solid-hooded-sweatshirt/11991426/buy,11991426,Roadster,Western,sweatshirts,Women,roadster women mustard brown fleece solid hooded sweatshirt,,1199,"XS, S, M, L, XL, XXL",4.3,854,30,359,839
https://www.myntra.com/jeans/high-star/high-star-women-black-slim-fit-high-rise-clean-look-stretchable-jeans/11554556/buy,11554556,High Star,Western,jeans,Women,high star women black slim fit high rise clean look stretchable jeans,,1299,"26, 28, 30, 32, 34, 36, 38, 40, 42, 44",4.4,854,26,337,961
https://www.myntra.com/tshirts/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-grey-running-t-shirt/10106211/buy,10106211,HRX by Hrithik Roshan,Sports Wear,tshirts,Men,hrx by hrithik roshan men grey running t shirt,,1099,"S, M, L, XL, XXL",4.2,853,51,560,539
https://www.myntra.com/shirts/locomotive/locomotive-men-blue--mauve-slim-fit-printed-casual-shirt/12032544/buy,12032544,LOCOMOTIVE,Topwear,shirts,Men,locomotive men blue  mauve slim fit printed casual shirt,571,1299,"39, 40, 42, 44",4.1,853,56,727,572
https://www.myntra.com/tops/nayo/nayo-burgundy--white-floral-printed-pure-cotton-top/13706216/buy,13706216,Nayo,Indian Wear,tops,Women,nayo burgundy  white floral printed pure cotton top,599,1199,"XS, S, M, L, XL",3.9,853,50,599,600
https://www.myntra.com/jeans/herenow/herenow-women-black-skinny-fit-high-rise-clean-look-stretchable-jeans/13532336/buy,13532336,HERE&NOW,Plus Size,jeans,Women,herenow women black skinny fit high rise clean look stretchable jeans,764,1699,"26, 28, 30, 32, 34, 36, 38, 40",3.9,853,55,934,765
https://www.myntra.com/jackets/roadster/the-roadster-lifestyle-co-women-peach-coloured-solid-puffer-jacket/9479095/buy,9479095,Roadster,Western,jackets,Women,the roadster lifestyle co women peach coloured solid puffer jacket,,3699,"XS, S, M, L, XL, XXL",4.3,853,70,2589,1110
https://www.myntra.com/jeans/moda-rapido/moda-rapido-off-white-slim-fit-mid-rise-slash-knee-jeans/1959220/buy,1959220,Moda Rapido,Bottom Wear,jeans,Men,moda rapido off white slim fit mid rise slash knee jeans,1034,2299,"28, 30, 32, 34, 36, 38",3.9,852,55,1264,1035
https://www.myntra.com/shirts/roadster/roadster-men-black--white-regular-fit-printed-casual-sustainable-shirt/10944438/buy,10944438,Roadster,Topwear,shirts,Men,roadster men black  white regular fit printed casual sustainable shirt,674,1499,"38, 40, 42, 44",4.4,852,55,824,675
https://www.myntra.com/shirts/roadster/the-roadster-lifestyle-co-women-white-regular-fit-solid-casual-shirt/9656251/buy,9656251,Roadster,Western,shirts,Women,the roadster lifestyle co women white regular fit solid casual shirt,,1299,"XS, S, M, L, XL",4.1,852,50,649,650
https://www.myntra.com/track-pants/hubberholme/hubberholme-men-pack-of-2-solid-track-pants/15008088/buy,15008088,Hubberholme,Bottom Wear,track-pants,Men,hubberholme men pack of 2 solid track pants,899,1999,"S, M, L, XL",4.1,851,55,1099,900
https://www.myntra.com/jeans/roadster/roadster-men-blue-skinny-fit-mid-rise-clean-look-acid-wash-stretchable-jeans/10046861/buy,10046861,Roadster,Bottom Wear,jeans,Men,roadster men blue skinny fit mid rise clean look acid wash stretchable jeans,799,1999,"28, 30, 32, 34, 36",4.1,851,60,1199,800
https://www.myntra.com/jeans/highlander/highlander-men-black-solid-jogger-mid-rise-clean-look-stretchable-jeans/5814349/buy,5814349,HIGHLANDER,Bottom Wear,jeans,Men,highlander men black solid jogger mid rise clean look stretchable jeans,887,1849,"30, 32, 34, 36, 38",4.1,851,52,961,888
https://www.myntra.com/tshirts/herenow/herenow-men-teal-blue-solid-round-neck-t-shirt/12787018/buy,12787018,HERE&NOW,Topwear,tshirts,Men,herenow men teal blue solid round neck t shirt,174,699,"S, M, L, XL",4.3,851,75,524,175
https://www.myntra.com/dresses/anouk/anouk-green--blue-striped-pure-cotton-a-line-dress/11199374/buy,11199374,Anouk,Indian Wear,dresses,Women,anouk green  blue striped pure cotton a line dress,849,1699,"XS, S, M, L, XL, XXL",4.3,851,50,849,850
https://www.myntra.com/kurtas/vishudh/vishudh-women-green-printed-anarkali-kurta/6942355/buy,6942355,Vishudh,Indian Wear,kurtas,Women,vishudh women green printed anarkali kurta,839,1999,"S, M, L, XL, XXL",4.2,851,58,1159,840
https://www.myntra.com/night-suits/anubhutee/anubhutee-women-green--white-bandhani-printed-cotton-night-suit/13021512/buy,13021512,Anubhutee,Lingerie & Sleep Wear,night-suits,Women,anubhutee women green  white bandhani printed cotton night suit,961,2599,"S, M, L, XL, XXL",3.8,851,63,1637,962
https://www.myntra.com/tops/street-9/street-9-burgundy-self-design-crop-pure-cotton-top/7287325/buy,7287325,STREET 9,Western,tops,Women,street 9 burgundy self design crop pure cotton top,,1299,"XS, S, M, L, XL",4.2,851,45,584,714
https://www.myntra.com/dresses/dressberry/dressberry-women-pink-floral-printed-a-line-dress/10526804/buy,10526804,DressBerry,Western,dresses,Women,dressberry women pink floral printed a line dress,,2499,"XS, S, M, L, XL",4.4,851,40,999,1499
https://www.myntra.com/tshirts/roadster/roadster-women-pack-of-2-solid-pure-cotton-t-shirts/17381370/buy,17381370,Roadster,Western,tshirts,Women,roadster women pack of 2 solid pure cotton t shirts,,1198,"XS, S, M, L, XL",4.4,851,53,634,563
https://www.myntra.com/jeans/wrogn/wrogn-men-blue-skinny-fit-mid-rise-clean-look-stretchable-jeans/2032838/buy,2032838,WROGN,Bottom Wear,jeans,Men,wrogn men blue skinny fit mid rise clean look stretchable jeans,1449,2899,"28, 30, 32, 34, 36, 38",4,850,50,1449,1450
https://www.myntra.com/trousers/dennison/dennison-men-white-smart-tapered-fit-cropped-trousers/10604374/buy,10604374,DENNISON,Bottom Wear,trousers,Men,dennison men white smart tapered fit cropped trousers,909,2599,"28, 30, 32, 34, 36, 38, 40",3.7,850,65,1689,910
https://www.myntra.com/shorts/highlander/highlander-men-beige-solid-regular-fit-chino-shorts/8120161/buy,8120161,HIGHLANDER,Bottom Wear,shorts,Men,highlander men beige solid regular fit chino shorts,587,1249,"30, 32, 34, 36",4.1,850,53,661,587
https://www.myntra.com/shirts/highlander/highlander-men-blue--white-slim-fit-colourblocked-casual-shirt/10004115/buy,10004115,HIGHLANDER,Topwear,shirts,Men,highlander men blue  white slim fit colourblocked casual shirt,559,1399,"39, 40, 42, 44",4.3,850,60,839,560
https://www.myntra.com/jeans/roadster/roadster-women-blue-flared-mid-rise-clean-look-stretchable-jeans/11045890/buy,11045890,Roadster,Western,jeans,Women,roadster women blue flared mid rise clean look stretchable jeans,,2299,"26, 28, 30, 32, 34, 36",4.1,850,55,1264,1035
https://www.myntra.com/kurta-sets/see-designs/see-designs-men-blue--white-printed-kurta-with-pyjamas/12960838/buy,12960838,See Designs,Indian Wear,kurta-sets,Men,see designs men blue  white printed kurta with pyjamas,1349,2999,"XS, S, M, L, XL, XXL",4,849,55,1649,1350
https://www.myntra.com/sweatshirts/kook-n-keech/kook-n-keech-red-printed-hooded-sweatshirt/1395990/buy,1395990,Kook N Keech,Topwear,sweatshirts,Men,kook n keech red printed hooded sweatshirt,474,1899,"S, M, L, XL",3.9,849,75,1424,475
https://www.myntra.com/bra/zivame/zivame-white-solid-non-wired-lightly-padded-t-shirt-bra-zi1137corewhite/5432681/buy,5432681,Zivame,Lingerie & Sleep Wear,bra,Women,zivame white solid non wired lightly padded t shirt bra zi1137corewhite,477,645,"32B, 32C, 32D, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C",4.3,849,26,167,477
https://www.myntra.com/kurtas/herenow/herenow-women-green--navy-blue-floral-print-straight-kurta/12524814/buy,12524814,HERE&NOW,Plus Size,kurtas,Women,herenow women green  navy blue floral print straight kurta,699,1399,"XS, S, M, L, XL, XXL, 3XL",4,849,50,699,700
https://www.myntra.com/kurtas/herenow/herenow-embroidered-wine-viscose-kurta/7270152/buy,7270152,HERE&NOW,Plus Size,kurtas,Women,herenow embroidered wine viscose kurta,899,1999,"S, M, L, XL, XXL, 3XL",4,849,55,1099,900
https://www.myntra.com/track-pants/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-blue-solid-regular-fit-rapid-dry-cricket-track-pants/11640718/buy,11640718,HRX by Hrithik Roshan,Bottom Wear,track-pants,Men,hrx by hrithik roshan men blue solid regular fit rapid dry cricket track pants,,1199,"S, M, L, XL, XXL",4.2,848,53,635,564
https://www.myntra.com/trousers/mast--harbour/mast--harbour-men-black-regular-fit-solid-chinos/13204530/buy,13204530,Mast & Harbour,Bottom Wear,trousers,Men,mast  harbour men black regular fit solid chinos,624,2499,"28, 30, 32, 34, 36",4,848,75,1874,625
https://www.myntra.com/track-pants/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-black--navy-blue-colourblocked-joggers/2520652/buy,2520652,HRX by Hrithik Roshan,Bottom Wear,track-pants,Men,hrx by hrithik roshan men black  navy blue colourblocked joggers,949,1899,"S, M, L, XL, XXL",4.1,848,50,949,950
https://www.myntra.com/shirts/roadster/roadster-men-navy-blue--green-summer-check-sustainable-casual-shirt/8225991/buy,8225991,Roadster,Topwear,shirts,Men,roadster men navy blue  green summer check sustainable casual shirt,749,1499,"38, 40, 42, 44",4.2,848,50,749,750
https://www.myntra.com/bra/zivame/zivame-peach-coloured-solid-non-wired-non-padded-everyday-bra/11228146/buy,11228146,Zivame,Lingerie & Sleep Wear,bra,Women,zivame peach coloured solid non wired non padded everyday bra,426,449,"32DD, 32E, 34DD, 34E, 34F, 36DD, 36E, 36F, 38DD, 38E, 38F, 40C, 40D, 40DD, 40E, 42C, 42D, 42DD, 42E, 44C, 44D, 44DD, 44E",4.1,848,5,22,427
https://www.myntra.com/bra/zivame/zivame-black-solid-non-wired-lightly-padded-t-shirt-bra-zi1175fasheblak/12415698/buy,12415698,Zivame,Lingerie & Sleep Wear,bra,Women,zivame black solid non wired lightly padded t shirt bra zi1175fasheblak,447,799,"30B, 30C, 32B, 32C, 32D, 34B, 34D, 34DD, 36B, 36C, 36D, 36DD, 38B, 38C, 38D, 40C, 40D",4.4,848,44,351,447
https://www.myntra.com/sweatshirts/roadster/roadster-greenturn-women-pink-solid-hooded-sustainable-sweatshirt/12335282/buy,12335282,Roadster,Western,sweatshirts,Women,roadster greenturn women pink solid hooded sustainable sweatshirt,,1399,"XS, S, M, L, XL, XXL",4.2,848,60,839,560
https://www.myntra.com/tshirts/roadster/roadster-women-pack-of-2-cotton-t-shirt/17382032/buy,17382032,Roadster,Western,tshirts,Women,roadster women pack of 2 cotton t shirt,,1598,"XS, S, M, L, XL",4.1,848,50,799,799
https://www.myntra.com/socks/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-ankle-length-pack-of-3-quick-dry-socks/10986454/buy,10986454,HRX by Hrithik Roshan,Inner Wear &  Sleep Wear,socks,Men,hrx by hrithik roshan men ankle length pack of 3 quick dry socks,,499,Onesize,4.5,847,31,154,344
https://www.myntra.com/shirts/roadster/roadster-men-olive-brown-cotton-sustainable-casual-shirt/11903984/buy,11903984,Roadster,Topwear,shirts,Men,roadster men olive brown cotton sustainable casual shirt,599,1199,"38, 40, 42, 44",4.1,847,50,599,600
https://www.myntra.com/tshirts/roadster/roadster-men-navy-blue--yellow-striped-polo-collar-pure-cotton-t-shirt/9345341/buy,9345341,Roadster,Topwear,tshirts,Men,roadster men navy blue  yellow striped polo collar pure cotton t shirt,519,1299,"S, M, L, XL",4.1,847,60,779,520
https://www.myntra.com/shirts/locomotive/locomotive-men-green--white-slim-fit-checked-casual-shirt/11069362/buy,11069362,LOCOMOTIVE,Topwear,shirts,Men,locomotive men green  white slim fit checked casual shirt,511,1549,"39, 40, 42, 44",4.2,847,67,1037,511
https://www.myntra.com/briefs/lady-lyka/lady-lyka-pack-of-3-printed-hipster-high-rise-pure-cotton-briefs-galaxy-3/14028894/buy,14028894,Lady Lyka,Lingerie & Sleep Wear,briefs,Women,lady lyka pack of 3 printed hipster high rise pure cotton briefs galaxy 3,524,699,"M, L, XL, XXL",4.1,847,25,174,524
https://www.myntra.com/dresses/sangria/sangria-red--white-geometric-printed-cotton-a-line-dress/11174192/buy,11174192,Sangria,Plus Size,dresses,Women,sangria red  white geometric printed cotton a line dress,1199,1999,"XS, S, M, L, XL, XXL, 3XL",4.2,847,40,799,1199
https://www.myntra.com/tights/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-black-self-design-rapid-dry-seamless-yoga-tights/10106321/buy,10106321,HRX by Hrithik Roshan,Sports Wear,tights,Women,hrx by hrithik roshan women black self design rapid dry seamless yoga tights,809,1799,"XS, S, M, L, XL, XXL",4.2,847,55,989,810
https://www.myntra.com/jeans/roadster/the-roadster-lifestyle-co-women-blue-skinny-fit-mid-rise-clean-look-stretchable-cropped-jeans/9205397/buy,9205397,Roadster,Western,jeans,Women,the roadster lifestyle co women blue skinny fit mid rise clean look stretchable cropped jeans,,1699,"26, 28, 30, 32, 34, 36",4,847,55,934,765
https://www.myntra.com/trousers/tokyo-talkies/tokyo-talkies-women-beige-regular-fit-self-design-parallel-trousers/12209962/buy,12209962,Tokyo Talkies,Western,trousers,Women,tokyo talkies women beige regular fit self design parallel trousers,,1849,"28, 30, 32, 34",4.2,847,59,1090,758
https://www.myntra.com/shorts/highlander/highlander-men-black-washed-slim-fit-denim-shorts/8120171/buy,8120171,HIGHLANDER,Bottom Wear,shorts,Men,highlander men black washed slim fit denim shorts,554,1499,"30, 32, 34, 36, 38",4,846,63,944,555
https://www.myntra.com/tshirts/wrogn/wrogn-men-black-slim-fit-cotton-t-shirt/2339490/buy,2339490,WROGN,Topwear,tshirts,Men,wrogn men black slim fit cotton t shirt,749,1499,"S, M, L, XL, XXL",4.2,846,50,749,750
https://www.myntra.com/briefs/zivame/zivame-beige-solid-boy-shorts-zi60b8core0skin/12398628/buy,12398628,Zivame,Lingerie & Sleep Wear,briefs,Women,zivame beige solid boy shorts zi60b8core0skin,311,399,"S, M, L, XL",4.4,846,22,87,311
https://www.myntra.com/bra/dressberry/dressberry-maroon-solid-non-wired-non-padded-everyday-bra-db-wond-bra-006a/10939832/buy,10939832,DressBerry,Lingerie & Sleep Wear,bra,Women,dressberry maroon solid non wired non padded everyday bra db wond bra 006a,259,649,"32B, 32C, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 38D",4.3,846,60,389,260
https://www.myntra.com/bra/fashionrack/fashionrack-beige-solid-non-wired-lightly-padded-stick-on-push-up-bra/9382253/buy,9382253,FashionRack,Lingerie & Sleep Wear,bra,Women,fashionrack beige solid non wired lightly padded stick on push up bra,441,700,"32B, 32C, 32D, 34B, 34C, 34D, 36B, 36C, 36D",3.5,846,37,259,441
https://www.myntra.com/kurtas/herenow/herenow-women-blue--olive-green-floral-printed-straight-kurta/12530334/buy,12530334,HERE&NOW,Plus Size,kurtas,Women,herenow women blue  olive green floral printed straight kurta,479,1199,"XS, S, M, L, XL, XXL, 3XL",4,846,60,719,480
https://www.myntra.com/tops/pluss/pluss-women-green-solid-top/2299528/buy,2299528,plusS,Plus Size,tops,Women,pluss women green solid top,659,2199,"S, M, L, XL, XXL, 3XL, 4XL",4.2,846,70,1539,660
https://www.myntra.com/jeans/dressberry/dressberry-women-blue-skinny-fit-mid-rise-slash-knee-stretchable-jeans/2202564/buy,2202564,DressBerry,Western,jeans,Women,dressberry women blue skinny fit mid rise slash knee stretchable jeans,,1549,"26, 28, 30, 32, 34, 36",4.2,846,60,929,620
https://www.myntra.com/dresses/athena/athena-black-embellished-sheath-dress/11312196/buy,11312196,Athena,Western,dresses,Women,athena black embellished sheath dress,,2999,"XS, S, M, L, XL, XXL",4.3,846,45,1349,1649
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-green-solid-round-neck-t-shirt/2464258/buy,2464258,Mast & Harbour,Western,tshirts,Women,mast  harbour women green solid round neck t shirt,,799,"XS, S, M, L, XL",3.9,846,60,479,320
https://www.myntra.com/tshirts/kook-n-keech-superman/kook-n-keech-superman-men-white-printed-round-neck-pure-cotton-t-shirt/10283867/buy,10283867,Kook N Keech Superman,Topwear,tshirts,Men,kook n keech superman men white printed round neck pure cotton t shirt,494,899,"S, M, L, XL, XXL",3.5,845,45,404,494
https://www.myntra.com/sarees/shaily/shaily-cream-coloured--blue-pure-silk-woven-design-banarasi-saree/10037083/buy,10037083,Shaily,Indian Wear,sarees,Women,shaily cream coloured  blue pure silk woven design banarasi saree,1399,3999,Onesize,4,845,65,2599,1400
https://www.myntra.com/dresses/sangria/sangria-yellow-floral-printed-cotton-a-line-dress/8349249/buy,8349249,Sangria,Plus Size,dresses,Women,sangria yellow floral printed cotton a line dress,1299,1999,"XS, S, M, L, XL, XXL, 3XL",4,845,35,699,1299
https://www.myntra.com/tshirts/dressberry/dressberry-women-pack-of-2-solid-pure-cotton-t-shirts/17476318/buy,17476318,DressBerry,Western,tshirts,Women,dressberry women pack of 2 solid pure cotton t shirts,,1198,"XL, M, S, L",4.2,845,60,718,479
https://www.myntra.com/tshirts/roadster/roadster-women-dusty-pink-pack-of-2-typography-print-round-neck-t-shirts/17383590/buy,17383590,Roadster,Western,tshirts,Women,roadster women dusty pink pack of 2 typography print round neck t shirts,,1598,"M, S, XS, XL, L",4.3,845,50,799,799
https://www.myntra.com/shirts/her-by-invictus/her-by-invictus-women-olive-green-regular-fit-solid-formal-shirt/6939244/buy,6939244,her by invictus,Western,shirts,Women,her by invictus women olive green regular fit solid formal shirt,,1999,"S, M, L, XL, XXL",4.4,845,65,1299,700
https://www.myntra.com/sarees/mitera/mitera-navy-blue-sequinned-pure-georgette-saree/12047292/buy,12047292,Mitera,Indian Wear,sarees,Women,mitera navy blue sequinned pure georgette saree,1539,6999,Onesize,4.2,844,78,5459,1540
https://www.myntra.com/leggings/twin-birds/twin-birds-women-white-solid-ankle-length-leggings/11244106/buy,11244106,TWIN BIRDS,Indian Wear,leggings,Women,twin birds women white solid ankle length leggings,,549,"S, M, L",4.5,844,59,323,225
https://www.myntra.com/bra/amante/amante-nude-printed-non-wired-lightly-padded-t-shirt-bra/1839663/buy,1839663,Amante,Lingerie & Sleep Wear,bra,Women,amante nude printed non wired lightly padded t shirt bra,,895,"32B, 32C, 32D, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 38D, 40C, 40D",4.2,844,44,393,501
https://www.myntra.com/tops/anouk/anouk-white-mandarin-collar-empire-top/13238794/buy,13238794,Anouk,Western,tops,Women,anouk white mandarin collar empire top,,1799,"XS, S, M, L, XL, XXL",3.9,844,45,809,989
https://www.myntra.com/jeans/miss-chase/miss-chase-women-navy-blue-slim-fit-high-rise-clean-look-jeans/7744508/buy,7744508,Miss Chase,Western,jeans,Women,miss chase women navy blue slim fit high rise clean look jeans,,1899,"26, 28, 30, 32, 34",4.3,844,50,949,950
https://www.myntra.com/jeans/wrogn/wrogn-men-black-slim-fit-mid-rise-clean-look-stretchable-jeans/10187447/buy,10187447,WROGN,Bottom Wear,jeans,Men,wrogn men black slim fit mid rise clean look stretchable jeans,1374,2499,"28, 30, 32, 34, 36, 38",4.1,843,45,1124,1374
https://www.myntra.com/trunk/us-polo-assn/us-polo-assn-men-assorted-trunk-10353589/10353589/buy,10353589,U.S. Polo Assn.,Inner Wear &  Sleep Wear,trunk,Men,us polo assn men assorted trunk 10353589,,399,"S, M, L",4.1,843,31,123,275
https://www.myntra.com/tshirts/campus-sutra/campus-sutra-men-grey-solid-mandarin-collar-t-shirt/10890962/buy,10890962,Campus Sutra,Sports Wear,tshirts,Men,campus sutra men grey solid mandarin collar t shirt,515,1199,"S, M, L, XL",4.3,843,57,683,516
https://www.myntra.com/dresses/herenow/herenow-white--pink-lightweight-cotton-floral-print-fit--flare-dress/2056708/buy,2056708,HERE&NOW,Plus Size,dresses,Women,herenow white  pink lightweight cotton floral print fit  flare dress,749,1499,"XS, S, M, L, XL, XXL",3.7,843,50,749,750
